leaf,genotype,scale_factor,txt_path,pca_obj_path,in_benchmark,storage_folder,pca_area_cm2
0821,03,14.03,data/raw/0029/0821.txt,data/raw/0029/0821_pca_mesh.obj,False,0029,52.45419377253329
0822,03,14.03,data/raw/0009/0822.txt,data/raw/0009/0822_pca_mesh.obj,False,0009,68.28378763054505
0823,03,14.03,data/raw/0033/0823.txt,data/raw/0033/0823_pca_mesh.obj,False,0033,31.076905844500686
0824,03,14.03,data/raw/0029/0824.txt,data/raw/0029/0824_pca_mesh.obj,False,0029,28.48507147032407
0825,03,14.03,data/raw/0027/0825.txt,data/raw/0027/0825_pca_mesh.obj,False,0027,24.004073505065215
0826,03,14.03,data/raw/0038/0826.txt,data/raw/0038/0826_pca_mesh.obj,False,0038,38.01831631845263
0827,03,14.03,data/raw/0011/0827.txt,data/raw/0011/0827_pca_mesh.obj,False,0011,11.997855679950908
0828,03,14.03,data/raw/0006/0828.txt,data/raw/0006/0828_pca_mesh.obj,False,0006,4.025682876208731
0829,03,14.03,data/raw/0001/0829.txt,data/raw/0001/0829_pca_mesh.obj,False,0001,0.9587844416744253
0830,03,12.86,data/raw/0016/0830.txt,data/raw/0016/0830_pca_mesh.obj,False,0016,14.805821394177915
0831,03,12.86,data/raw/0017/0831.txt,data/raw/0017/0831_pca_mesh.obj,False,0017,18.287795701017018
0832,03,12.86,data/raw/0016/0832.txt,data/raw/0016/0832_pca_mesh.obj,False,0016,46.60679535851838
0833,03,12.86,data/raw/0034/0833.txt,data/raw/0034/0833_pca_mesh.obj,False,0034,33.0859811261801
0834,03,12.86,data/raw/0005/0834.txt,data/raw/0005/0834_pca_mesh.obj,False,0005,64.06465335624844
0835,03,12.86,data/raw/0010/0835.txt,data/raw/0010/0835_pca_mesh.obj,False,0010,72.54335258454593
0836,03,12.86,data/raw/0036/0836.txt,data/raw/0036/0836_pca_mesh.obj,False,0036,35.709202998970234
0837,03,12.86,data/raw/0003/0837.txt,data/raw/0003/0837_pca_mesh.obj,False,0003,62.8340000140579
0838,03,12.86,data/raw/0039/0838.txt,data/raw/0039/0838_pca_mesh.obj,False,0039,59.83381246893785
0839,03,12.86,data/raw/0013/0839.txt,data/raw/0013/0839_pca_mesh.obj,False,0013,100.20820662498099
